1001730,100041,1
1001730,100057,2
1001731,100003,1
1001731,100010,1
1001731,100050,1
1001731,100060,1
1001732,100042,6
1001732,100040,3
1001732,100036,8
1001732,100043,9
1001732,100068,1
1001732,100037,6
1001732,100001,2
1001732,100079,9
1001732,100049,1
1001732,100034,7
1001732,100070,9
1001732,100013,1
1001732,100007,1
1001732,100080,9
1001733,100079,3
1001733,100070,3
1001733,100003,2
1001733,100055,1
1001733,100040,3
1001733,100077,3
1001734,100041,6
1001734,100030,6
1001734,100056,3
1001734,100078,4
1001734,100048,1
1001734,100017,7
1001734,100061,8
1001734,100002,9
1001734,100023,6
1001735,100045,1
1001735,100024,2
1001735,100073,1
1001735,100081,3
1001735,100056,1
1001735,100083,4
1001735,100003,8
1001735,100021,6
1001736,100057,1
1001736,100050,2
1001736,100060,1
1001736,100002,1
1001737,100013,3
1001737,100033,1
1001737,100071,2
1001737,100063,1
1001738,100006,3
1001738,100047,3
1001738,100044,2
1001738,100036,3
1001738,100004,3
1001739,100016,1
1001739,100024,3
1001739,100022,1
1001739,100008,2
1001740,100018,1
1001740,100082,2
1001741,100009,2
1001741,100012,1
1001741,100061,1
1001741,100062,2
1001741,100040,3
1001741,100055,3
1001742,100068,2
1001742,100070,2
1001742,100044,3
1001742,100072,1
1001742,100055,2
1001743,100039,1
1001743,100063,3
1001743,100029,1
1001743,100041,3
1001743,100069,2
1001743,100035,3
1001744,100049,3
1001744,100027,2
1001744,100054,2
1001744,100061,2
1001744,100077,6
1001744,100073,1
1001744,100055,6
1001744,100018,6
1001744,100040,4
1001744,100005,3
1001744,100013,5
1001744,100011,9
1001744,100030,5
1001744,100052,3
1001744,100056,9
1001745,100022,3
1001746,100033,2
1001746,100057,2
1001746,100046,2
1001746,100055,3
1001746,100070,3
1001746,100031,3
1001747,100056,3
1001748,100078,3
1001748,100025,3
1001749,100017,7
1001749,100035,2
1001749,100071,2
1001749,100051,7
1001749,100074,9
1001749,100053,4
1001749,100025,2
1001749,100005,9
1001749,100021,4
1001749,100072,7
1001749,100041,8
1001749,100020,8
1001749,100083,6
1001750,100012,3
1001750,100072,1
1001751,100027,3
1001751,100019,3
1001751,100006,3
1001751,100031,2
1001751,100033,1
1001752,100070,6
1001752,100019,4
1001752,100031,4
1001752,100055,3
1001752,100077,1
1001752,100054,4
1001752,100023,8
1001752,100009,2
1001752,100045,4
1001752,100029,4
1001752,100047,3
1001752,100062,3
1001752,100060,7
1001752,100003,3
1001753,100078,1
1001753,100065,3
1001753,100080,2
1001753,100006,1
1001753,100083,3
1001753,100031,3
1001754,100019,2
1001754,100009,1
1001754,100011,3
1001755,100063,2
1001755,100083,3
1001755,100022,3
1001755,100044,3
1001756,100076,2
1001756,100047,1
1001756,100063,1
1001756,100082,2
1001756,100030,2
1001756,100024,2
1001757,100050,1
1001757,100021,2
1001757,100079,2
1001757,100017,1
1001757,100053,1
1001758,100022,1
1001758,100069,2
1001758,100063,1
1001758,100023,1
1001758,100029,3
1001759,100083,2
1001759,100054,3
1001760,100033,2
1001761,100031,3
1001761,100044,2
1001761,100079,2
1001761,100070,2
1001761,100010,2
1001762,100021,3
1001763,100053,3
1001764,100022,3
1001765,100002,9
1001765,100068,4
1001765,100069,6
1001765,100075,8
1001765,100027,8
1001765,100017,5
1001765,100071,3
1001765,100053,8
1001765,100024,2
1001765,100044,1
1001765,100014,2
1001765,100070,3
1001766,100059,1
1001766,100060,3
1001766,100063,1
1001766,100052,3
1001766,100066,1
1001767,100029,1
1001767,100052,2
1001767,100013,3
1001767,100001,3
1001767,100012,1
1001768,100061,2
1001768,100016,2
1001768,100040,3
1001769,100014,1
1001769,100077,1
1001769,100011,2
1001769,100001,1
1001770,100038,3
1001770,100019,3
1001771,100037,3
1001771,100034,3
1001771,100002,1
1001771,100030,2
1001772,100066,8
1001772,100030,9
1001772,100037,1
1001772,100022,2
1001772,100024,9
1001772,100028,9
1001772,100043,7
1001772,100005,9
1001772,100040,6
1001772,100079,2
1001772,100074,3
1001772,100023,7
1001772,100032,8
1001773,100040,2
1001773,100058,3
1001774,100067,3
1001774,100046,3
1001774,100055,1
1001775,100041,2
1001775,100020,1
1001775,100015,3
1001775,100067,1
1001776,100043,2
1001776,100035,2
1001776,100040,2
1001776,100071,2
1001776,100005,3
1001776,100054,3
1001777,100078,1
1001777,100072,2
1001777,100017,1
1001777,100036,1
1001777,100083,1
1001778,100009,1
1001778,100022,3
1001778,100003,8
1001778,100044,1
1001778,100072,2
1001778,100008,1
1001778,100013,3
1001778,100002,1
1001778,100023,3
1001778,100058,2
1001778,100039,2
1001778,100062,2
1001779,100063,4
1001779,100073,2
1001779,100060,7
1001779,100037,3
1001779,100014,3
1001779,100005,3
1001779,100075,8
1001780,100039,1
1001780,100055,1
1001780,100050,2
1001780,100067,3
1001780,100019,3
1001780,100078,2
1001781,100066,1
1001781,100071,3
1001781,100006,2
1001781,100005,1
1001782,100054,2
1001782,100034,2
1001782,100004,1
1001782,100062,1
1001782,100029,2
1001783,100011,2
1001784,100056,3
1001784,100017,2
1001784,100035,2
1001785,100052,1
1001785,100002,1
1001785,100043,3
1001785,100013,2
1001785,100038,3
1001785,100041,1
1001786,100007,2
1001786,100045,3
1001787,100078,3
1001787,100007,4
1001787,100054,8
1001787,100016,5
1001787,100040,3
1001787,100081,5
1001787,100035,8
1001788,100020,2
1001789,100008,2
1001789,100065,1
1001789,100005,3
1001790,100059,1
1001790,100044,2
1001790,100063,2
1001790,100031,2
1001791,100009,3
1001791,100036,2
1001791,100029,2
1001792,100020,2
1001793,100036,1
1001793,100023,1
1001793,100032,2
1001793,100053,1
1001794,100054,7
1001794,100071,8
1001794,100057,3
1001794,100035,3
1001794,100044,5
1001794,100004,6
1001794,100081,5
1001794,100039,7
1001794,100019,5
1001795,100082,1
1001795,100060,1
1001795,100046,8
1001795,100048,4
1001795,100007,8
1001795,100014,7
1001795,100057,4
1001795,100041,6
1001795,100032,3
1001795,100001,2
1001795,100004,4
1001795,100019,3
1001795,100021,2
1001796,100018,2
1001796,100004,1
1001796,100010,2
1001796,100020,1
1001797,100067,3
1001797,100065,1
1001797,100048,1
1001798,100073,2
1001798,100057,1
1001798,100065,3
1001798,100017,1
1001799,100064,2
1001799,100068,3
1001799,100009,2
1001799,100048,2
1001799,100015,1
1001799,100069,3
1001800,100033,2
1001800,100074,2
1001801,100010,3
1001801,100009,3
1001801,100024,1
1001802,100075,3
1001802,100013,1
1001802,100052,3
1001802,100025,2
1001802,100002,1
1001803,100071,1
1001803,100002,3
1001804,100078,2
1001804,100029,3
1001804,100035,3
1001804,100041,3
1001804,100077,2
1001804,100001,3
1001805,100032,3
1001805,100033,3
1001805,100041,1
1001805,100061,2
1001805,100008,3
1001805,100060,2
1001806,100027,1
1001807,100076,1
1001807,100064,1
1001807,100022,3
1001807,100037,3
1001808,100067,3
1001808,100036,2
1001808,100025,2
1001809,100047,1
1001810,100038,1
1001810,100032,2
1001810,100050,3
1001811,100062,2
1001811,100032,2
1001812,100036,2
1001812,100035,3
1001812,100009,2
1001812,100038,1
1001812,100027,1
1001812,100053,2
1001813,100002,2
1001813,100060,2
1001813,100030,2
1001813,100079,2
1001813,100068,2
1001813,100001,1
1001814,100064,3
1001814,100027,3
1001814,100073,1
1001814,100017,3
1001814,100083,2
1001814,100013,1
1001815,100077,2
1001815,100065,2
1001815,100024,2
1001815,100019,2
1001815,100067,1
1001816,100048,4
1001816,100047,1
1001816,100025,5
1001816,100010,3
1001816,100077,9
1001816,100026,2
1001816,100051,6
1001816,100058,1
1001816,100050,2
1001816,100008,8
1001816,100083,1
1001816,100004,2
1001817,100075,2
1001818,100032,2
1001819,100041,2
1001819,100018,3
1001819,100059,1
1001820,100032,2
1001820,100082,2
1001821,100018,1
1001821,100049,1
1001822,100038,3
1001822,100062,1
1001822,100010,2
1001822,100018,3
1001822,100047,1
1001823,100015,2
1001823,100025,2
1001823,100080,2
1001823,100033,1
1001824,100040,1
1001824,100021,1
1001824,100064,1
1001824,100036,2
1001824,100058,1
1001824,100044,1
1001825,100075,3
1001825,100006,1
1001825,100020,3
1001825,100054,2
1001825,100005,3
1001826,100036,2
1001826,100070,1
1001826,100059,1
1001826,100006,2
1001826,100028,1
1001827,100049,5
1001827,100058,3
1001827,100041,3
1001827,100082,5
1001827,100050,9
1001827,100071,4
1001827,100079,6
1001827,100060,9
1001827,100064,7
1001827,100032,7
1001828,100044,3
1001829,100037,3
1001829,100054,1
1001830,100033,1
1001830,100078,1
1001830,100042,2
1001830,100036,3
1001830,100064,3
1001831,100032,2
1001831,100029,3
1001831,100076,3
1001832,100026,3
1001832,100081,1
1001832,100034,3
1001833,100074,3
1001833,100001,3
1001833,100024,1
1001833,100030,1
1001833,100008,1
1001834,100070,1
1001834,100076,2
1001835,100050,3
1001835,100059,3
1001836,100035,2
1001837,100041,3
1001837,100023,2
1001837,100078,3
1001838,100066,6
1001838,100002,7
1001838,100010,9
1001838,100034,8
1001838,100008,3
1001838,100071,9
1001838,100036,3
1001838,100063,3
1001838,100083,2
1001838,100031,7
1001838,100049,2
1001838,100022,5
1001839,100003,2
1001839,100055,3
1001840,100027,2
1001840,100082,1
1001840,100074,3
1001841,100073,2
1001842,100052,2
1001842,100077,3
1001842,100046,2
1001842,100066,2
1001842,100030,3
1001843,100078,7
1001843,100015,5
1001843,100053,1
1001843,100051,8
1001843,100006,4
1001843,100028,9
1001843,100029,2
1001843,100003,2
1001843,100031,7
1001843,100073,5
1001844,100021,3
1001844,100045,3
1001844,100057,9
1001844,100019,6
1001844,100065,7
1001844,100072,6
1001844,100009,5
1001844,100040,5
1001844,100080,1
1001844,100012,6
1001844,100015,4
1001845,100011,2
1001845,100065,3
1001845,100061,3
1001845,100004,3
1001845,100032,1
1001846,100080,3
1001846,100001,3
1001846,100027,3
1001846,100078,2
1001847,100028,3
1001847,100044,9
1001847,100019,1
1001847,100083,7
1001847,100038,8
1001847,100040,2
1001847,100065,6
1001847,100015,3
1001847,100032,8
1001847,100027,4
1001847,100059,9
1001847,100054,2
1001847,100007,2
1001847,100002,7
1001847,100039,3
1001848,100007,3
1001848,100062,3
1001848,100059,2
1001848,100006,3
1001848,100027,1
1001849,100044,1
1001849,100054,1
1001849,100065,3
1001849,100037,2
1001849,100078,3
1001849,100024,2
1001850,100041,1
1001850,100053,2
1001851,100065,3
1001851,100038,3
1001852,100057,9
1001852,100050,1
1001852,100032,7
1001852,100062,8
1001852,100067,2
1001852,100009,9
1001852,100072,7
1001852,100017,3
1001852,100030,1
1001852,100031,3
1001852,100080,6
1001852,100068,3
1001853,100081,2
1001853,100061,3
1001853,100045,2
1001854,100001,1
1001855,100031,3
1001855,100074,1
1001855,100069,1
1001855,100011,1
1001855,100083,2
1001855,100070,3
1001856,100034,1
1001856,100052,1
1001856,100041,2
1001856,100070,3
1001856,100082,1
1001856,100051,1
1001857,100040,3
1001857,100010,2
1001857,100012,2
1001857,100022,1
1001858,100026,3
1001858,100060,3
1001858,100075,3
1001858,100082,3
1001859,100034,7
1001859,100033,9
1001859,100069,1
1001859,100022,9
1001859,100036,6
1001859,100078,7
1001859,100055,1
1001859,100083,3
1001860,100025,2
1001861,100035,1
1001861,100007,1
1001861,100028,2
1001861,100079,2
1001861,100042,2
1001861,100018,1
1001862,100045,2
1001862,100043,1
1001862,100052,2
1001862,100041,3
1001863,100016,1
1001863,100073,1
1001863,100036,1
1001863,100009,3
1001864,100022,1
1001864,100046,3
1001864,100025,2
1001865,100061,3
1001865,100058,1
1001865,100024,3
1001865,100076,2
1001866,100028,2
1001866,100063,2
1001866,100053,2
1001867,100064,2
1001867,100034,3
1001868,100025,4
1001868,100068,6
1001868,100030,2
1001868,100045,8
1001868,100004,4
1001868,100054,9
1001868,100062,8
1001868,100064,7
1001868,100049,7
1001868,100013,8
1001868,100037,5
1001868,100048,1
1001868,100066,2
1001868,100069,4
1001868,100076,4
1001869,100016,3
1001870,100039,3
1001871,100004,1
1001872,100067,3
1001872,100034,3
1001872,100001,2
1001872,100039,2
1001872,100064,2
1001872,100062,1
1001873,100072,1
1001874,100063,2
1001874,100015,2
1001874,100040,1
1001874,100011,3
1001874,100020,3
1001874,100078,2
1001875,100005,2
1001875,100004,3
1001875,100065,1
1001875,100041,3
1001875,100021,3
1001876,100035,2
1001876,100005,3
1001876,100068,2
1001876,100040,1
1001876,100060,3
1001876,100029,2
1001877,100073,3
1001877,100037,1
1001877,100060,2
1001877,100053,2
1001878,100047,2
1001878,100066,1
1001878,100069,1
1001879,100020,1
1001879,100005,2
1001879,100064,3
1001879,100032,1
1001879,100070,2
1001879,100079,1
1001880,100039,2
1001880,100019,1
1001880,100064,2
1001880,100047,3
1001881,100046,5
1001881,100062,8
1001881,100045,7
1001881,100064,8
1001881,100028,8
1001881,100007,3
1001881,100021,4
1001881,100037,2
1001881,100038,3
1001881,100023,2
1001881,100043,6
1001882,100033,2
1001882,100076,3
1001882,100015,3
1001882,100081,2
1001883,100078,2
1001883,100044,3
1001884,100075,3
1001884,100030,1
1001884,100076,3
1001884,100001,3
1001884,100077,2
1001884,100008,3
1001885,100004,1
1001885,100006,2
1001885,100071,2
1001886,100071,2
1001886,100011,6
1001886,100082,5
1001886,100046,5
1001886,100031,1
1001886,100005,3
1001886,100078,8
1001886,100026,1
1001886,100022,5
1001886,100068,1
1001886,100038,5
1001886,100076,3
1001886,100075,5
1001887,100003,2
1001887,100021,1
1001887,100014,2
1001888,100022,3
1001888,100067,1
1001888,100063,3
1001888,100052,3
1001888,100060,1
1001888,100070,2
1001889,100077,2
1001889,100062,1
1001889,100050,1
1001890,100001,3
1001890,100039,6
1001890,100074,1
1001890,100065,8
1001890,100002,4
1001890,100062,6
1001890,100079,2
1001890,100021,5
1001890,100003,1
1001890,100054,1
1001890,100018,6
1001890,100038,2
1001890,100050,6
1001890,100048,6
1001890,100035,9
1001891,100063,3
1001891,100046,2
1001892,100047,2
1001893,100065,2
1001893,100080,3
1001893,100028,3
1001893,100056,1
1001894,100061,6
1001894,100001,5
1001894,100031,1
1001894,100023,2
1001894,100060,7
1001894,100012,2
1001894,100054,5
1001894,100035,9
1001895,100030,2
1001895,100066,2
1001895,100065,3
1001895,100032,2
1001896,100070,3
1001896,100055,2
1001896,100075,1
1001897,100002,3
1001897,100065,1
1001897,100034,3
1001897,100058,2
1001897,100007,1
1001897,100050,1
1001898,100029,2
1001898,100052,2
1001899,100083,1
1001899,100077,2
1001899,100061,2
1001899,100070,2
1001899,100035,1
1001899,100012,1
1001900,100055,2
1001901,100020,1
1001901,100004,2
1001901,100059,3
1001902,100050,2
1001903,100014,2
1001903,100071,2
1001903,100037,3
1001904,100076,1
1001904,100044,1
1001904,100051,2
1001904,100019,1
1001904,100024,1
1001904,100043,3
1001905,100048,4
1001905,100051,6
1001905,100079,9
1001905,100038,6
1001905,100047,3
1001905,100053,2
1001905,100011,5
1001905,100019,2
1001905,100031,9
1001905,100056,8
1001905,100062,6
1001905,100074,3
1001905,100069,7
1001906,100014,1
1001906,100001,2
1001907,100045,3
1001907,100077,3
1001907,100070,1
1001907,100035,3
1001908,100073,3
1001908,100057,3
1001908,100047,2
1001908,100034,2
1001908,100017,3
1001909,100039,2
1001909,100066,3
1001909,100024,2
1001910,100008,1
1001910,100063,1
1001911,100064,1
1001911,100079,3
1001911,100043,3
1001911,100074,2
1001912,100004,1
1001912,100068,2
1001912,100006,2
1001912,100064,2
1001912,100054,1
1001913,100062,2
1001913,100048,3
1001913,100019,1
1001913,100053,3
1001913,100041,3
1001913,100015,1
1001914,100059,2
1001914,100024,1
1001914,100034,3
1001914,100046,2
1001914,100078,3
1001914,100044,3
1001915,100059,1
1001915,100017,3
1001915,100072,1
1001916,100027,3
1001916,100023,3
1001916,100017,2
1001916,100002,1
1001917,100054,2
1001918,100058,2
1001918,100043,1
1001918,100064,3
1001918,100068,3
1001918,100017,3
1001919,100021,1
1001919,100041,3
1001919,100040,3
1001919,100074,2
1001920,100054,2
1001920,100045,3
1001920,100083,1
1001920,100033,1
1001920,100081,3
1001921,100021,1
1001921,100073,1
1001921,100057,1
1001921,100002,3
1001921,100035,2
1001921,100013,1
1001922,100031,2
1001923,100014,2
1001923,100054,3
1001924,100041,2
1001924,100075,1
1001924,100043,1
1001925,100038,2
1001925,100044,1
1001926,100029,2
1001926,100030,2
1001926,100076,2
1001926,100054,1
1001927,100058,3
1001928,100071,3
1001928,100030,3
1001928,100048,1
1001928,100016,2
1001929,100081,5
1001929,100008,6
1001929,100018,8
1001929,100077,1
1001929,100056,2
1001929,100065,4
1001929,100061,6
1001929,100049,6
1001929,100022,3
1001929,100002,9
1001929,100040,8
1001930,100067,8
1001930,100005,4
1001930,100044,1
1001930,100028,5
1001930,100059,9
1001930,100029,6
1001930,100032,1
1001930,100035,8
1001930,100030,9
1001931,100015,3
1001932,100048,3
1001932,100075,3
1001932,100050,2
1001932,100014,3
1001933,100023,3
1001933,100004,3
1001933,100066,2
1001933,100026,3
1001934,100027,3
1001934,100012,4
1001934,100016,3
1001934,100014,4
1001934,100067,2
1001934,100062,2
1001934,100066,7
1001934,100008,7
1001934,100041,9
1001934,100033,3
1001934,100017,9
1001934,100007,5
1001934,100057,8
1001934,100069,7
1001934,100076,6
1001935,100038,2
1001935,100060,3
1001935,100059,3
1001935,100037,2
1001935,100071,2
1001936,100045,1
1001936,100050,1
1001936,100070,3
1001936,100023,3
1001937,100043,3
1001937,100027,1
1001938,100047,1
1001938,100011,1
1001938,100063,2
1001938,100066,1
1001938,100062,2
1001939,100020,1
1001939,100060,3
1001939,100033,2
1001940,100054,1
1001940,100061,2
1001940,100050,3
1001940,100057,3
1001940,100009,7
1001940,100024,6
1001940,100022,8
1001940,100078,1
1001941,100006,2
1001941,100072,1
1001942,100002,2
1001943,100011,2
1001943,100070,2
1001943,100055,2
1001944,100063,2
1001944,100071,1
1001944,100003,1
1001945,100051,1
1001945,100070,2
1001945,100050,2
1001945,100048,1
1001945,100026,1
1001946,100064,2
1001947,100018,1
1001947,100016,2
1001947,100010,3
1001948,100058,3
1001948,100046,1
1001948,100009,1
1001948,100022,3
1001948,100024,1
1001949,100008,6
1001949,100035,2
1001949,100040,7
1001949,100065,6
1001949,100034,5
1001949,100076,1
1001949,100063,8
1001949,100027,5
1001949,100061,2
1001949,100072,9
1001949,100038,2
1001949,100050,5
1001949,100075,7
1001949,100030,1
1001950,100077,9
1001950,100026,9
1001950,100021,4
1001950,100072,7
1001950,100046,8
1001950,100012,7
1001950,100035,8
1001950,100005,6
1001950,100013,1
1001950,100041,3
1001950,100067,5
1001951,100078,2
1001951,100038,2
1001951,100042,2
1001952,100072,3
1001952,100027,6
1001952,100061,6
1001952,100080,3
1001952,100018,6
1001952,100015,6
1001952,100074,2
1001952,100002,9
1001952,100037,9
1001952,100009,7
1001952,100076,5
1001952,100001,2
1001952,100070,1
1001953,100026,3
1001953,100058,8
1001953,100048,9
1001953,100031,3
1001953,100007,6
1001953,100060,1
1001953,100046,1
1001953,100067,4
1001953,100005,6
1001953,100050,9
1001953,100071,3
1001954,100057,1
1001954,100040,2
1001954,100012,3
1001954,100018,2
1001954,100073,1
1001954,100032,2
1001955,100055,1
1001955,100034,2
1001955,100028,3
1001955,100014,1
1001956,100037,8
1001956,100012,7
1001956,100049,2
1001956,100042,9
1001956,100082,2
1001956,100035,7
1001956,100062,7
1001956,100046,5
1001956,100071,7
1001956,100044,9
1001956,100051,6
1001957,100059,2
1001957,100073,2
1001957,100033,3
1001957,100045,2
1001958,100013,1
1001959,100066,2
1001959,100073,3
1001960,100075,2
1001961,100021,1
1001961,100076,1
1001961,100051,3
1001961,100068,2
1001961,100050,3
1001961,100035,1
1001962,100004,3
1001962,100044,3
1001962,100013,1
1001962,100010,1
1001963,100056,1
1001963,100014,2
1001963,100006,3
1001963,100040,2
1001964,100041,1
1001965,100069,5
1001965,100081,1
1001965,100056,4
1001965,100002,3
1001965,100054,8
1001965,100074,3
1001965,100083,9
1001965,100076,6
1001965,100008,8
1001965,100047,1
1001965,100018,9
1001965,100071,6
1001965,100045,7
1001965,100058,9
1001966,100005,2
1001966,100052,1
1001966,100017,1
1001966,100006,1
1001967,100082,1
1001967,100079,2
1001967,100034,1
1001967,100060,2
1001968,100019,3
1001968,100033,1
1001968,100010,3
1001969,100011,1
1001969,100019,2
1001969,100018,2
1001969,100044,2
1001970,100057,1
1001970,100063,2
1001970,100080,2
1001970,100066,3
1001971,100080,1
1001971,100015,2
1001971,100034,2
1001972,100048,2
1001972,100003,3
1001972,100033,2
1001972,100046,2
1001972,100022,3
1001972,100017,3
1001973,100021,3
1001973,100040,2
1001973,100081,1
1001973,100059,2
1001974,100034,3
1001975,100074,2
1001975,100011,3
1001976,100024,3
1001977,100010,1
1001977,100040,2
1001978,100080,4
1001978,100034,9
1001978,100074,4
1001978,100067,4
1001978,100039,2
1001978,100017,5
1001978,100051,6
1001978,100053,9
1001978,100007,4
1001978,100048,8
1001978,100078,8
1001978,100069,8
1001978,100019,3
1001979,100012,1
1001979,100049,3
1001979,100059,3
1001979,100029,2
1001979,100046,1
1001979,100008,3
1001980,100045,9
1001980,100079,2
1001980,100073,6
1001980,100080,2
1001980,100072,1
1001980,100078,5
1001980,100012,7
1001981,100037,1
1001981,100057,2
1001981,100067,3
1001981,100078,1
1001981,100051,1
1001981,100036,2
1001982,100001,2
1001982,100068,2
1001983,100002,5
1001983,100069,5
1001983,100016,5
1001983,100065,6
1001983,100048,2
1001983,100051,4
1001983,100014,5
1001984,100018,1
1001984,100054,3
1001984,100016,3
1001985,100047,3
1001985,100076,3
1001985,100014,3
1001985,100074,3
1001985,100008,1
1001986,100074,2
1001986,100059,1
1001987,100047,2
1001987,100073,2
1001987,100038,2
1001987,100081,2
1001988,100056,2
1001989,100081,2
1001989,100036,1
1001989,100078,3
1001989,100017,3
1001989,100040,2
1001990,100061,3
1001990,100026,1
1001991,100027,1
1001991,100081,2
1001991,100074,3
1001991,100022,3
1001992,100077,5
1001992,100024,4
1001992,100057,6
1001992,100003,2
1001992,100041,2
1001992,100025,1
1001992,100040,9
1001993,100041,3
1001994,100075,1
1001995,100060,1
1001995,100048,3
1001995,100057,2
1001995,100001,1
1001995,100046,3
1001996,100048,2
1001996,100001,1
1001996,100005,1
1001997,100069,3
1001997,100056,2
1001997,100060,3
1001997,100029,3
1001998,100018,1
1001998,100082,3
1001998,100067,1
1001999,100009,3
1001999,100031,2
1001999,100010,1
1001999,100052,3
1002000,100082,3
1002000,100058,1
1002000,100011,3
1002000,100076,3
1002001,100074,2
1002001,100058,1
1002001,100047,3
1002001,100004,2
1002001,100001,3
1002001,100006,3
1002002,100011,4
1002002,100031,6
1002002,100081,9
1002002,100072,4
1002002,100003,9
1002002,100028,2
1002002,100044,5
1002003,100021,2
1002003,100056,2
1002003,100023,2
1002004,100065,1
1002005,100009,2
1002005,100031,2
1002006,100023,2
1002006,100065,3
1002006,100039,2
1002006,100052,1
1002006,100033,1
1002006,100045,3
1002007,100008,3
1002007,100014,1
1002007,100036,1
1002007,100041,3
1002007,100079,3
1002007,100075,1
1002008,100048,2
1002008,100073,1
1002008,100004,2
1002008,100020,1
1002008,100017,1
1002009,100005,1
1002009,100007,1
1002009,100059,3
1002009,100044,1
1002010,100020,9
1002010,100082,3
1002010,100064,2
1002010,100023,6
1002010,100022,4
1002010,100016,4
1002010,100031,1
1002010,100012,6
1002010,100032,5
1002010,100072,5
1002010,100018,6
1002010,100036,5
1002010,100026,9
1002011,100011,3
1002012,100059,3
1002012,100046,2
1002012,100052,1
1002013,100050,1
1002013,100011,3
1002014,100040,5
1002014,100054,4
1002014,100039,2
1002014,100076,1
1002014,100014,4
1002014,100018,1
1002014,100005,4
1002014,100045,9
1002014,100029,1
1002014,100067,4
1002015,100020,1
1002015,100013,1
1002016,100049,1
1002016,100039,3
1002016,100061,3
1002016,100001,3
1002016,100002,2
1002016,100047,3
1002017,100043,5
1002017,100014,6
1002017,100066,6
1002017,100045,1
1002017,100057,9
1002017,100030,4
1002017,100040,2
1002017,100083,7
1002017,100004,8
1002017,100032,6
1002017,100010,3
1002018,100083,2
1002018,100005,2
1002018,100073,1
1002018,100051,2
1002019,100080,2
1002019,100009,1
1002019,100056,1
1002019,100017,1
1002019,100076,2
1002019,100021,3
1002020,100001,1
1002020,100020,2
1002020,100066,1
1002020,100051,1
1002020,100069,2
1002020,100045,3
1002021,100056,1
1002021,100058,1
1002021,100065,1
1002021,100069,3
1002021,100008,1
1002021,100038,2
1002022,100071,3
1002022,100046,2
1002022,100003,3
1002023,100038,1
1002023,100029,3
1002023,100026,2
1002024,100073,3
1002024,100006,1
1002024,100060,3
1002024,100001,1
1002024,100002,3
1002025,100025,1
1002025,100055,2
1002025,100008,3
1002025,100014,3
1002025,100003,3
1002025,100042,1
1002026,100045,1
1002027,100020,3
1002027,100029,2
1002027,100014,3
1002027,100021,2
1002028,100056,2
1002028,100013,3
1002028,100014,3
1002028,100066,2
1002029,100042,1
1002029,100066,1
1002029,100061,3
1002029,100071,3
1002029,100003,2
1002029,100076,3
1002030,100065,1
1002031,100005,3
1002031,100011,3
1002031,100003,2
1002031,100039,1
1002031,100040,3
1002032,100026,8
1002032,100070,6
1002032,100001,1
1002032,100044,5
1002032,100032,3
1002032,100040,5
1002032,100043,9
1002032,100021,4
1002032,100004,2
1002032,100051,4
1002033,100067,1
1002034,100041,3
1002034,100010,1
1002034,100072,2
1002034,100039,3
1002034,100026,1
1002034,100042,3
1002035,100022,3
1002035,100038,2
1002035,100068,1
1002035,100045,2
1002036,100014,2
1002036,100048,1
1002036,100078,2
1002036,100075,1
1002036,100050,3
1002037,100045,3
1002038,100078,3
1002038,100075,3
1002038,100068,3
1002039,100001,2
1002039,100060,2
1002039,100061,1
1002039,100052,2
1002039,100057,2
1002040,100054,1
1002040,100043,2
1002040,100002,2
1002040,100069,2
1002041,100050,1
1002041,100032,1
1002041,100071,1
1002041,100021,2
1002041,100047,3
1002042,100057,1
1002042,100027,2
1002042,100004,2
1002042,100060,2
1002042,100001,3
1002042,100044,1
1002043,100065,2
1002043,100010,1
1002043,100071,9
1002043,100054,7
1002043,100019,7
1002043,100072,9
1002043,100002,9
1002043,100059,8
1002044,100073,1
1002044,100070,1
1002045,100066,3
1002045,100020,3
1002046,100023,4
1002046,100078,4
1002046,100026,3
1002046,100053,7
1002046,100032,5
1002046,100005,6
1002046,100036,2
1002046,100068,5
1002046,100017,1
1002046,100063,1
1002047,100020,3
1002047,100028,1
1002047,100040,3
1002047,100083,1
1002047,100018,2
1002047,100024,3
1002048,100007,3
1002048,100064,4
1002048,100056,2
1002048,100001,1
1002048,100043,4
1002048,100079,6
1002048,100047,4
1002048,100077,3
1002048,100068,4
1002048,100049,9
1002048,100038,7
1002048,100053,7
1002048,100067,4
1002049,100066,1
1002049,100050,2
1002049,100077,1
1002049,100047,3
1002050,100017,3
1002051,100078,5
1002051,100063,6
1002051,100036,4
1002051,100028,3
1002051,100008,9
1002051,100035,7
1002051,100018,2
1002051,100070,8
1002051,100038,1
1002052,100012,3
1002053,100062,9
1002053,100029,4
1002053,100009,2
1002053,100020,7
1002053,100064,2
1002053,100071,9
1002053,100063,9
1002053,100059,3
1002053,100034,5
1002053,100004,6
1002053,100056,8
1002053,100016,6
1002053,100026,8
1002053,100047,6
1002053,100068,6
1002054,100040,3
1002055,100045,2
1002055,100046,3
1002055,100066,2
1002055,100031,2
1002056,100083,3
1002056,100038,2
1002056,100063,2
1002057,100057,2
1002057,100052,3
1002057,100062,1
1002057,100039,2
1002057,100010,2
1002057,100068,2
1002058,100008,1
1002058,100006,6
1002058,100019,9
1002058,100048,4
1002058,100050,5
1002058,100071,6
1002058,100004,1
1002058,100079,6
1002058,100009,1
